smiles,nn_similarity,ecfp4_prob,ecfp4_pred,sim_bin
CCCCCCC1C(=O)OC1C1=CCCC1=O,0.6923076923076923,0.15017859511099874,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)C1=CCCC1=O,0.7222222222222222,0.9929037737682751,1,"[0.6, 0.8)"
O=C1CCC=C1C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5490196078431373,0.0005084983102412819,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)C1=CCCC1=O,0.7058823529411765,0.9995273846553168,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC1C1=CCCC1=O,0.6285714285714286,0.7290884496882002,1,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)C1=CCCC1=O,0.6842105263157895,0.25657868513193477,0,"[0.6, 0.8)"
CC(C)C(=CC1=CCCC1=O)C(=O)O,0.6285714285714286,0.9996014856076897,1,"[0.6, 0.8)"
CCCCCCC(CC1=CCCC1=O)C(=O)O,0.6923076923076923,0.6835426220924764,1,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)C1=CCCC1=O,0.7368421052631579,0.9997188795332205,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1C1=CCCC1=O,0.7297297297297297,0.9210982199927017,1,"[0.6, 0.8)"
CCCCC(=CC1=CCCC1=O)C(=O)O,0.7297297297297297,0.9461973438971617,1,"[0.6, 0.8)"
CCCCCCC(=CC1=CCCC1=O)C(=O)O,0.6923076923076923,0.7436865606054502,1,"[0.6, 0.8)"
CC(C)C(CC1=CCCC1=O)C(=O)O,0.7058823529411765,0.9998934044180128,1,"[0.6, 0.8)"
O=C(O)C(=CC1=CCCC1=O)CCCCc1c[nH]c(Cl)c1Cl,0.5306122448979592,0.004258825664093079,0,"[0.4, 0.6)"
CCCCC(CC1=CCCC1=O)C(=O)O,0.7297297297297297,0.9988593305405936,1,"[0.6, 0.8)"
O=C1CCC=C1CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5961538461538461,0.003173910037609778,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(=O)c1ccc[nH]1,0.6875,0.9962516021653182,1,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)c1ccc[nH]1,0.5961538461538461,0.0007527612683802666,0,"[0.4, 0.6)"
O=C1OC(c2ccc[nH]2)C1CCCCc1c[nH]c(Cl)c1Cl,0.5833333333333334,4.797740014184602e-05,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)c1ccc[nH]1,0.6923076923076923,0.8615802770069733,1,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1c1ccc[nH]1,0.6842105263157895,0.2838903065933353,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)c1ccc[nH]1,0.7142857142857143,0.9921824495733846,1,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)c1ccc[nH]1,0.5833333333333334,3.7887573164905665e-05,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)c1ccc[nH]1,0.696969696969697,0.999497272664777,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC1c1ccc[nH]1,0.6176470588235294,0.4543273135093889,0,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)c1ccc[nH]1,0.6756756756756757,0.23841981347929717,0,"[0.6, 0.8)"
CC(C)C(=Cc1ccc[nH]1)C(=O)O,0.6176470588235294,0.9992831454435421,1,"[0.6, 0.8)"
CCCCCCC(Cc1ccc[nH]1)C(=O)O,0.6842105263157895,0.790102913281483,1,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)c1ccc[nH]1,0.7297297297297297,0.9996038715684675,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1c1ccc[nH]1,0.7222222222222222,0.9632196749457834,1,"[0.6, 0.8)"
CCCCC(=Cc1ccc[nH]1)C(=O)O,0.7222222222222222,0.9475532907375862,1,"[0.6, 0.8)"
CCCCCCC(=Cc1ccc[nH]1)C(=O)O,0.6842105263157895,0.748791227756653,1,"[0.6, 0.8)"
CC(C)C(Cc1ccc[nH]1)C(=O)O,0.696969696969697,0.9997826057020139,1,"[0.6, 0.8)"
O=C(O)C(=Cc1ccc[nH]1)CCCCc1c[nH]c(Cl)c1Cl,0.5777777777777777,0.0012786969837178686,0,"[0.4, 0.6)"
CCCCC(Cc1ccc[nH]1)C(=O)O,0.7222222222222222,0.9993451465603521,1,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)Cc1ccc[nH]1,0.6326530612244898,0.00045537163764873507,0,"[0.6, 0.8)"
CC(C)C(C(=O)O)C(=O)C=Cc1ccccc1,0.6875,0.9977267258162799,1,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C=Cc1ccccc1,0.5740740740740741,0.00698806407345113,0,"[0.4, 0.6)"
O=C1OC(C=Cc2ccccc2)C1CCCCc1c[nH]c(Cl)c1Cl,0.5384615384615384,0.0018818914237390988,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C=Cc1ccccc1,0.6923076923076923,0.82680823911171,1,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1C=Cc1ccccc1,0.7,0.5612208339222247,1,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)C=Cc1ccccc1,0.7142857142857143,0.9877462318606133,1,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C=Cc1ccccc1,0.56,0.0002930077801817185,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)C=Cc1ccccc1,0.696969696969697,0.9936575582171698,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC1C=Cc1ccccc1,0.6388888888888888,0.9832706335124499,1,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)C=Cc1ccccc1,0.6756756756756757,0.16585326802917655,0,"[0.6, 0.8)"
CC(C)C(=CC=Cc1ccccc1)C(=O)O,0.6060606060606061,0.9971269800699255,1,"[0.6, 0.8)"
CCCCCCC(CC=Cc1ccccc1)C(=O)O,0.6842105263157895,0.36251627914890183,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)C=Cc1ccccc1,0.7297297297297297,0.9994835789300875,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1C=Cc1ccccc1,0.7368421052631579,0.9883032910174818,1,"[0.6, 0.8)"
CCCCC(=CC=Cc1ccccc1)C(=O)O,0.7142857142857143,0.8519637107014411,1,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)C(=O)O,0.6756756756756757,0.4870470886279931,0,"[0.6, 0.8)"
CC(C)C(CC=Cc1ccccc1)C(=O)O,0.696969696969697,0.9991291398821603,1,"[0.6, 0.8)"
O=C(O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.5531914893617021,0.0013976900088137915,0,"[0.4, 0.6)"
CCCCC(CC=Cc1ccccc1)C(=O)O,0.7222222222222222,0.9956811538868559,1,"[0.6, 0.8)"
O=C(O)C(CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.6666666666666666,0.0008375666062669787,0,"[0.6, 0.8)"
CC(C)C(C(=O)O)C(=O)c1cc(N)cc(O)c1,0.7058823529411765,0.9960547866148451,1,"[0.6, 0.8)"
Nc1cc(O)cc(C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)c1,0.5925925925925926,0.0049763245705231945,0,"[0.4, 0.6)"
Nc1cc(O)cc(C2OC(=O)C2CCCCc2c[nH]c(Cl)c2Cl)c1,0.543859649122807,0.000352661211714112,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)c1cc(N)cc(O)c1,0.7,0.772351597606165,1,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1c1cc(N)cc(O)c1,0.7317073170731707,0.19310842448879814,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)c1cc(N)cc(O)c1,0.7297297297297297,0.9932964310811071,1,"[0.6, 0.8)"
Nc1cc(O)cc(C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)c1,0.5576923076923077,0.0005384799956107387,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)c1cc(N)cc(O)c1,0.7058823529411765,0.99926004542313,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC1c1cc(N)cc(O)c1,0.6578947368421053,0.9458800158326651,1,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)c1cc(N)cc(O)c1,0.6923076923076923,0.2676635819987524,0,"[0.6, 0.8)"
CC(C)C(=Cc1cc(N)cc(O)c1)C(=O)O,0.6388888888888888,0.9990809634054677,1,"[0.6, 0.8)"
CCCCCCC(Cc1cc(N)cc(O)c1)C(=O)O,0.7,0.8238054686364183,1,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)c1cc(N)cc(O)c1,0.7368421052631579,0.9992734930341711,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1c1cc(N)cc(O)c1,0.7894736842105263,0.9678833544384725,1,"[0.6, 0.8)"
CCCCC(=Cc1cc(N)cc(O)c1)C(=O)O,0.7368421052631579,0.9604836862543805,1,"[0.6, 0.8)"
CCCCCCC(=Cc1cc(N)cc(O)c1)C(=O)O,0.7,0.80040278522734,1,"[0.6, 0.8)"
CC(C)C(Cc1cc(N)cc(O)c1)C(=O)O,0.7142857142857143,0.9999106847367356,1,"[0.6, 0.8)"
Nc1cc(O)cc(C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)c1,0.52,0.005876507478256746,0,"[0.4, 0.6)"
CCCCC(Cc1cc(N)cc(O)c1)C(=O)O,0.7368421052631579,0.9994727160462656,1,"[0.6, 0.8)"
Nc1cc(O)cc(CC(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)c1,0.5961538461538461,0.024334644557068862,0,"[0.4, 0.6)"
CC(C)CC(=O)C(C(=O)O)C(C)C,0.5833333333333334,0.9014998694560474,1,"[0.4, 0.6)"
CC(C)CC(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.7333333333333333,0.01610174671236151,0,"[0.6, 0.8)"
CC(C)CC1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.6875,0.00014963441830849442,0,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(O)CC(C)C,0.625,0.6712847806618832,1,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1CC(C)C,0.6363636363636364,0.030481022674241888,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)CC(C)C,0.6296296296296297,0.9756815980867231,1,"[0.6, 0.8)"
CC(C)CC(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.6818181818181818,0.0007924474281469442,0,"[0.6, 0.8)"
CC(C)CC(O)C(C(=O)O)C(C)C,0.6,0.8757429630171193,1,"[0.6, 0.8)"
CC(C)CC1OC(=O)C1C(C)C,0.6071428571428571,0.7339208362767019,1,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)CC(C)C,0.5862068965517241,0.09005240604851394,0,"[0.4, 0.6)"
CC(C)CC=C(C(=O)O)C(C)C,0.625,0.9892847666531934,1,"[0.6, 0.8)"
CCCCCCC(CCC(C)C)C(=O)O,0.6785714285714286,0.2571349572637766,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)CC(C)C,0.6551724137931034,0.9987935908685289,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1CC(C)C,0.6774193548387096,0.6749957459507235,1,"[0.6, 0.8)"
CCCCC(=CCC(C)C)C(=O)O,0.6551724137931034,0.186310144074709,0,"[0.6, 0.8)"
CCCCCCC(=CCC(C)C)C(=O)O,0.6129032258064516,0.03640109469426416,0,"[0.6, 0.8)"
CC(C)CCC(C(=O)O)C(C)C,0.5909090909090909,0.995865887223349,1,"[0.4, 0.6)"
CC(C)CC=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.625,0.0013272834490115114,0,"[0.6, 0.8)"
CCCCC(CCC(C)C)C(=O)O,0.6538461538461539,0.9929242775870212,1,"[0.6, 0.8)"
CC(C)CCC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.7441860465116279,0.00276620270449869,0,"[0.6, 0.8)"
CC(C)C(C(=O)O)C(=O)c1ccc(N)cc1,0.6666666666666666,0.7524606374358243,1,"[0.6, 0.8)"
Nc1ccc(C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,0.6274509803921569,0.00010245212000427361,0,"[0.6, 0.8)"
Nc1ccc(C2OC(=O)C2CCCCc2c[nH]c(Cl)c2Cl)cc1,0.5714285714285714,3.0613644343297264e-05,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)c1ccc(N)cc1,0.6756756756756757,0.06499144442636641,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1c1ccc(N)cc1,0.6756756756756757,0.020345869754839648,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)c1ccc(N)cc1,0.696969696969697,0.640807107365376,1,"[0.6, 0.8)"
Nc1ccc(C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,0.6041666666666666,6.486754587771597e-06,0,"[0.6, 0.8)"
CC(C)C(C(=O)O)C(O)c1ccc(N)cc1,0.6774193548387096,0.9651168051562582,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC1c1ccc(N)cc1,0.6060606060606061,0.602652146160139,1,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)c1ccc(N)cc1,0.6571428571428571,0.004381254766891896,0,"[0.6, 0.8)"
CC(C)C(=Cc1ccc(N)cc1)C(=O)O,0.59375,0.7059426324604591,1,"[0.4, 0.6)"
CCCCCCC(Cc1ccc(N)cc1)C(=O)O,0.6666666666666666,0.07862089159778045,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)c1ccc(N)cc1,0.7142857142857143,0.9657294763367552,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1c1ccc(N)cc1,0.7142857142857143,0.5784081835481272,1,"[0.6, 0.8)"
CCCCC(=Cc1ccc(N)cc1)C(=O)O,0.7058823529411765,0.050941977344286925,0,"[0.6, 0.8)"
CCCCCCC(=Cc1ccc(N)cc1)C(=O)O,0.6666666666666666,0.008777978688470805,0,"[0.6, 0.8)"
CC(C)C(Cc1ccc(N)cc1)C(=O)O,0.6774193548387096,0.9951294646389925,1,"[0.6, 0.8)"
Nc1ccc(C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,0.5652173913043478,1.3053974280264606e-05,0,"[0.4, 0.6)"
CCCCC(Cc1ccc(N)cc1)C(=O)O,0.7058823529411765,0.9719049350020822,1,"[0.6, 0.8)"
Nc1ccc(CC(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,0.6458333333333334,0.00045498160697490564,0,"[0.6, 0.8)"
CC(C)C(C(=O)O)C(=O)c1c[nH]c(Cl)c1Cl,0.7058823529411765,0.6596672295821403,1,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)c1c[nH]c(Cl)c1Cl,0.6595744680851063,0.000589112994536836,0,"[0.6, 0.8)"
O=C1OC(c2c[nH]c(Cl)c2Cl)C1CCCCc1c[nH]c(Cl)c1Cl,0.6363636363636364,3.201897194280154e-05,0,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(O)c1c[nH]c(Cl)c1Cl,0.7073170731707317,0.08348963405953372,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1c1c[nH]c(Cl)c1Cl,0.7073170731707317,0.004924001656434548,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)c1c[nH]c(Cl)c1Cl,0.7297297297297297,0.412807651715302,0,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)c1c[nH]c(Cl)c1Cl,0.6511627906976745,1.1220899837537047e-05,0,"[0.6, 0.8)"
CC(C)C(C(=O)O)C(O)c1c[nH]c(Cl)c1Cl,0.7142857142857143,0.9704604791691662,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC1c1c[nH]c(Cl)c1Cl,0.6486486486486487,0.09402426824465632,0,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)c1c[nH]c(Cl)c1Cl,0.6923076923076923,0.0017310944043775489,0,"[0.6, 0.8)"
CC(C)C(=Cc1c[nH]c(Cl)c1Cl)C(=O)O,0.6388888888888888,0.9977512319163993,1,"[0.6, 0.8)"
CCCCCCC(Cc1c[nH]c(Cl)c1Cl)C(=O)O,0.7,0.020640675515435334,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)c1c[nH]c(Cl)c1Cl,0.7435897435897436,0.9736362362992156,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1c1c[nH]c(Cl)c1Cl,0.7435897435897436,0.24635762960621127,0,"[0.6, 0.8)"
CCCCC(=Cc1c[nH]c(Cl)c1Cl)C(=O)O,0.7368421052631579,0.7107890297498568,1,"[0.6, 0.8)"
CCCCCCC(=Cc1c[nH]c(Cl)c1Cl)C(=O)O,0.7,0.2884979144058266,0,"[0.6, 0.8)"
CC(C)C(Cc1c[nH]c(Cl)c1Cl)C(=O)O,0.7142857142857143,0.9948769790309965,1,"[0.6, 0.8)"
O=C(O)C(=Cc1c[nH]c(Cl)c1Cl)CCCCc1c[nH]c(Cl)c1Cl,0.6341463414634146,0.0026169043782152436,0,"[0.6, 0.8)"
CCCCC(Cc1c[nH]c(Cl)c1Cl)C(=O)O,0.7368421052631579,0.8952253140091045,1,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)Cc1c[nH]c(Cl)c1Cl,0.7560975609756098,0.0037802884564185446,0,"[0.6, 0.8)"
CC(C)C(C(=O)O)C(=O)CNC(N)=[NH2+],0.6774193548387096,0.8475013719068604,1,"[0.6, 0.8)"
CC(C)C1C(=O)CN(C(N)=[NH2+])C1=O,0.6060606060606061,0.10280098538233501,0,"[0.6, 0.8)"
NC(=[NH2+])NCC(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.6037735849056604,0.0011428076601302157,0,"[0.6, 0.8)"
NC(=[NH2+])N1CC(O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.48214285714285715,6.67485592763495e-06,0,"[0.4, 0.6)"
NC(=[NH2+])NCC1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5925925925925926,0.00015813793145717081,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)CNC(N)=[NH2+],0.6756756756756757,0.12055317923855591,0,"[0.6, 0.8)"
CCCCCCC1C(=O)N(C(N)=[NH2+])CC1O,0.6842105263157895,0.001344535776863008,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1CNC(N)=[NH2+],0.6923076923076923,0.03091563764351283,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)CNC(N)=[NH2+],0.696969696969697,0.6462219620373174,1,"[0.6, 0.8)"
CCCCC1C(=O)CN(C(N)=[NH2+])C1=O,0.7142857142857143,0.009215788659757277,0,"[0.6, 0.8)"
NC(=[NH2+])NCC(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.56,3.7604604658371225e-05,0,"[0.4, 0.6)"
NC(=[NH2+])N1CC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.48148148148148145,6.980756197767443e-07,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)CNC(N)=[NH2+],0.6875,0.9029453775594328,1,"[0.6, 0.8)"
CC(C)C1C(=O)N(C(N)=[NH2+])CC1O,0.6176470588235294,0.20576570269899994,0,"[0.6, 0.8)"
CC(C)C1C(=O)OC1CNC(N)=[NH2+],0.6388888888888888,0.13370584278113787,0,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)CNC(N)=[NH2+],0.6571428571428571,0.004485432461742118,0,"[0.6, 0.8)"
CCCCCCC1C(=O)CN(C(N)=[NH2+])C1=O,0.6756756756756757,0.00014078406890794025,0,"[0.6, 0.8)"
CC(C)C(=CCNC(N)=[NH2+])C(=O)O,0.625,0.6030164032848998,1,"[0.6, 0.8)"
CC(C)C1=CCN(C(N)=[NH2+])C1=O,0.6060606060606061,0.9983497591285657,1,"[0.6, 0.8)"
CCCCCCC(CCNC(N)=[NH2+])C(=O)O,0.7027027027027027,0.03155370414481789,0,"[0.6, 0.8)"
CCCCCCC1CCN(C(N)=[NH2+])C1=O,0.6944444444444444,0.056238901251956686,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)CNC(N)=[NH2+],0.7142857142857143,0.9823236987488864,1,"[0.6, 0.8)"
CCCCC1C(=O)N(C(N)=[NH2+])CC1O,0.7222222222222222,0.08167546891564864,0,"[0.6, 0.8)"
CCCCC1C(=O)OC1CNC(N)=[NH2+],0.7297297297297297,0.6781917824214367,1,"[0.6, 0.8)"
CCCCC(=CCNC(N)=[NH2+])C(=O)O,0.7058823529411765,0.030256856242094163,0,"[0.6, 0.8)"
CCCCC1=CCN(C(N)=[NH2+])C1=O,0.7142857142857143,0.002316973671903041,0,"[0.6, 0.8)"
CCCCCCC(=CCNC(N)=[NH2+])C(=O)O,0.6666666666666666,0.0051212712157219595,0,"[0.6, 0.8)"
CCCCCCC1=CCN(C(N)=[NH2+])C1=O,0.6756756756756757,0.00016087998670834245,0,"[0.6, 0.8)"
CC(C)C(CCNC(N)=[NH2+])C(=O)O,0.6774193548387096,0.9604895101949612,1,"[0.6, 0.8)"
CC(C)C1CCN(C(N)=[NH2+])C1=O,0.6451612903225806,0.9969023440611886,1,"[0.6, 0.8)"
NC(=[NH2+])NCC=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5454545454545454,4.296250826015497e-05,0,"[0.4, 0.6)"
NC(=[NH2+])N1CC=C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.48936170212765956,3.4549206785194857e-06,0,"[0.4, 0.6)"
CCCCC(CCNC(N)=[NH2+])C(=O)O,0.7272727272727273,0.9296219212065407,1,"[0.6, 0.8)"
CCCCC1CCN(C(N)=[NH2+])C1=O,0.7352941176470589,0.7974285433186701,1,"[0.6, 0.8)"
NC(=[NH2+])NCCC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.62,0.00027186755215280716,0,"[0.6, 0.8)"
NC(=[NH2+])N1CCC(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.48148148148148145,0.00036747541663254886,0,"[0.4, 0.6)"
Cc1nc(C(=O)C(C(=O)O)C(C)C)cs1,0.7058823529411765,0.8298360251245822,1,"[0.6, 0.8)"
Cc1nc(C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cs1,0.6,0.0005366408474888862,0,"[0.6, 0.8)"
Cc1nc(C2OC(=O)C2CCCCc2c[nH]c(Cl)c2Cl)cs1,0.543859649122807,1.6413509833286298e-06,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)c1csc(C)n1,0.725,0.27502853945969596,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1c1csc(C)n1,0.7073170731707317,0.0011583473774041838,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)c1csc(C)n1,0.7297297297297297,0.4068239039886562,0,"[0.6, 0.8)"
Cc1nc(C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cs1,0.5576923076923077,2.1035810358686273e-05,0,"[0.4, 0.6)"
Cc1nc(C(O)C(C(=O)O)C(C)C)cs1,0.7142857142857143,0.9835471951597449,1,"[0.6, 0.8)"
Cc1nc(C2OC(=O)C2C(C)C)cs1,0.6486486486486487,0.1029709239889889,0,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)c1csc(C)n1,0.7105263157894737,0.014645389899682611,0,"[0.6, 0.8)"
Cc1nc(C=C(C(=O)O)C(C)C)cs1,0.6571428571428571,0.9922401787169326,1,"[0.6, 0.8)"
CCCCCCC(Cc1csc(C)n1)C(=O)O,0.7,0.034050262712520964,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)c1csc(C)n1,0.7631578947368421,0.9935399727468045,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1c1csc(C)n1,0.7435897435897436,0.0711578565703868,0,"[0.6, 0.8)"
CCCCC(=Cc1csc(C)n1)C(=O)O,0.7368421052631579,0.6695571539739511,1,"[0.6, 0.8)"
CCCCCCC(=Cc1csc(C)n1)C(=O)O,0.7,0.25054139778428,0,"[0.6, 0.8)"
Cc1nc(CC(C(=O)O)C(C)C)cs1,0.7142857142857143,0.9502937301089486,1,"[0.6, 0.8)"
Cc1nc(C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cs1,0.5192307692307693,0.0004729186161495543,0,"[0.4, 0.6)"
CCCCC(Cc1csc(C)n1)C(=O)O,0.7368421052631579,0.9346016962158529,1,"[0.6, 0.8)"
Cc1nc(CC(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cs1,0.6037735849056604,4.9888939094627366e-05,0,"[0.6, 0.8)"
CC(C)C(C(=O)O)C(=O)C1CCC(O)C(O)C1,0.6774193548387096,0.9114907148472018,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC2CC(CCC2O)C1=O,0.6486486486486487,0.8950293526102066,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC2CCC(CC2O)C1=O,0.6486486486486487,0.9730814979481441,1,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C1CCC(O)C(O)C1,0.5740740740740741,0.0011294625678235314,0,"[0.4, 0.6)"
O=C1OC2CC(CCC2O)C(O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5357142857142857,4.4735291946031475e-05,0,"[0.4, 0.6)"
O=C1OC2CCC(CC2O)C(O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5357142857142857,1.3030562325650275e-05,0,"[0.4, 0.6)"
O=C1OC(C2CCC(O)C(O)C2)C1CCCCc1c[nH]c(Cl)c1Cl,0.5454545454545454,1.2931699077326425e-05,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C1CCC(O)C(O)C1,0.6756756756756757,0.11931198431520589,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC2CC(CCC2O)C1O,0.7073170731707317,0.008942938623449697,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC2CCC(CC2O)C1O,0.7073170731707317,0.002621444867190087,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1C1CCC(O)C(O)C1,0.7,0.0026016073769301418,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)C1CCC(O)C(O)C1,0.7058823529411765,0.7402343561097897,1,"[0.6, 0.8)"
CCCCC1C(=O)OC2CC(CCC2O)C1=O,0.7435897435897436,0.04692417992813789,0,"[0.6, 0.8)"
CCCCC1C(=O)OC2CCC(CC2O)C1=O,0.7435897435897436,0.17268975256369584,0,"[0.6, 0.8)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C1CCC(O)C(O)C1,0.5686274509803921,5.8663580018845565e-05,0,"[0.4, 0.6)"
O=C1OC2CC(CCC2O)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5357142857142857,3.6950215825922157e-06,0,"[0.4, 0.6)"
O=C1OC2CCC(CC2O)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5357142857142857,1.566537170876642e-05,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)C1CCC(O)C(O)C1,0.6875,0.4224383916072575,0,"[0.6, 0.8)"
